###################################################################################
#
# Mesen Game Database
#
# Automatically generated database based on Nestopia's DB and NesCartDB
#
# Generated on 2022-07-21 using:
#     -NewRisingSun's NES 2.0 header database (2021-12-25)
#     -NesCartDB (dated 2017-08-21)
#     -Nestopia UE's latest DB (dated 2015-10-22) 
# 
# Fields: CRC, System, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, WorkRamSize, SaveRamSize, Battery, Mirroring, Controller Type, Bus Conflicts, SubMapper, VsSystemType, PpuModel
#
###################################################################################
4D18054C,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
4D1AC58C,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
4D1DF589,NesPal,NES-SKROM,NES-SKROM-04,MMC1B2,1,128,128,0,0,8,1,h,1,,0,,
4D1F9C5E,Dendy,,,,178,512,0,8,0,0,0,h,1,,0,,
4D25A3A6,NesNtsc,,,,176,512,512,0,0,0,0,h,42,,0,,
4D2811C7,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
4D2C4C89,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
4D345422,NesPal,NES-SHROM,NES-SHROM-05,MMC1B2,1,32,128,0,0,0,0,h,1,,5,,
4D3982BC,NesNtsc,,,,0,32,8,0,0,0,0,v,8,,0,,
4D3B570D,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
4D3C98E7,NesNtsc,,,,561,128,0,8,8,0,0,v,1,,0,,
4D3FBA78,NesNtsc,NES-SFROM,NES-SFROM-01,MMC1A,1,128,32,0,0,0,0,h,1,,0,,
4D41444B,NesNtsc,,,,410,1024,1024,8,0,0,0,h,42,,0,,
4D476097,NesNtsc,,,,24,256,256,0,8,0,0,h,1,,0,,
4D4AA705,NesPal,,,,0,32,8,0,0,0,0,v,1,,0,,
4D4FABA1,Dendy,,,,58,128,64,0,0,0,0,h,1,,0,,
4D527D4A,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,,11,32,16,0,0,0,0,v,1,,0,,
4D64F4FE,NesNtsc,,,,45,512,384,0,0,0,0,h,1,,0,,
4D68CFB1,NesNtsc,UNL-PCI556,PCI556,,38,128,32,0,0,0,0,v,8,,0,,
4D7168E7,Dendy,,,,178,1024,0,8,0,8,1,h,1,,0,,
4D735CB1,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
4D7859A9,Famicom,SUNSOFT-5A,BAT-E301,SUNSOFT-5A,69,128,128,0,0,0,0,h,1,,0,,
4D7CE519,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
4D7D896C,NesPal,,,,0,32,8,0,0,0,0,v,1,,0,,
4D825E11,Famicom,,,,0,32,8,0,0,0,0,v,1,,0,,
4D89397C,NesNtsc,,,,4,256,128,0,0,8,1,h,1,,0,,
4D8B01FF,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
4D916209,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
4D92A725,NesNtsc,,,,2,128,0,8,0,0,0,v,29,,2,,
4D92EF00,NesNtsc,,,,11,64,64,0,0,0,0,v,1,,0,,
4D967D30,VT03,,,,256,128,512,0,0,0,0,h,1,,1,,
4D998633,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
4DA380E5,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
4DA80B08,NesNtsc,,,,539,128,0,8,8,0,0,h,1,,0,,
4DAC1DDB,NesNtsc,,,,222,128,128,0,0,0,0,h,1,,1,,
4DAC6B64,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
4DB2287C,Dendy,,,,58,128,64,0,0,0,0,h,1,,0,,
4DBB5CAB,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
4DC2D2EB,NesNtsc,,,,206,128,64,0,0,0,0,v,1,,0,,
4DC6107D,NesNtsc,,,,260,512,512,0,0,0,0,h,1,,0,,
4DCD15EE,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
4DD23C0E,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
4DD2E5AD,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
4DF84825,NesNtsc,,,,42,128,128,0,0,0,0,v,1,,0,,
4DFD949E,Famicom,IREM-NROM-256,IREM-01-H,,0,32,8,0,0,0,0,v,1,,0,,
4E09BD27,NesNtsc,,,,393,1024,512,8,0,0,0,h,1,,0,,
4E12DA59,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
4E2118E4,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
4E22368D,NesNtsc,NES-UNROM,NES-UN-ROM-06,,2,128,0,8,0,0,0,h,1,,2,,
4E312DF6,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
4E34CC0A,NesNtsc,,,,176,1024,1024,0,0,0,0,h,42,,1,,
4E36538F,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
4E3EDF88,Dendy,,,,163,1024,0,8,0,8,1,v,1,,0,,
4E42F13A,Famicom,HVC-UNROM,HVC-UNROM-05,,2,128,0,8,0,0,0,h,1,,2,,
4E44FF44,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,256,128,0,0,0,0,h,1,,0,,
4E48E0DA,Dendy,,,,58,128,64,0,0,0,0,h,42,,0,,
4E496DA8,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
4E4EA7C8,Dendy,,,,4,128,128,0,0,0,0,h,1,,0,,
4E4FB339,NesNtsc,,,,242,512,0,8,0,0,0,h,1,,0,,
4E5257D7,Famicom,HVC-SL1ROM,HVC-SL1ROM-01,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
4E55149D,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
4E554BF7,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
4E5668A9,NesNtsc,,,,235,3072,0,8,0,0,0,h,42,,0,,
4E5F123A,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
4E60CC36,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
4E62E91B,NesNtsc,,,,228,32,512,0,0,0,0,h,1,,0,,
4E6B9078,NesNtsc,,,,0,32,8,0,0,0,0,h,2,,0,,
4E6F2567,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
4E7065E2,NesNtsc,,,,282,512,512,0,0,0,0,h,1,,0,,
4E711F58,NesNtsc,,,,59,128,64,0,0,0,0,h,1,,0,,
4E741906,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
4E7729FF,Famicom,,,,114,128,128,0,0,0,0,h,1,,0,,
4E77733A,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
4E7A6181,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
4E800048,Famicom,,,,115,128,256,0,0,0,0,h,1,,0,,
4E8B051B,NesNtsc,,,,30,512,0,32,0,0,0,1,1,,0,,
4E8D76D2,NesNtsc,,,,1,128,128,0,0,8,1,h,1,,0,,
4E959173,NesNtsc,NES-CNROM,NES-CN-ROM-256-04,,3,32,32,0,0,0,0,v,8,,2,,
4E99CEA4,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
4E9DAE32,NesNtsc,,,,184,32,16,0,0,0,0,v,1,,0,,
4EAA8D0E,Famicom,,,,45,1024,1024,0,8,0,0,h,1,,0,,
4EB77C64,NesNtsc,,,,7,128,0,8,0,0,0,h,1,,2,,
4EBA0E45,VT03,,,,256,32,32,0,0,0,0,h,1,,1,,
4EC0FECC,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
4EC87E00,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
4ECD4624,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
4ED3C6F1,Famicom,HVC-SLROM,HVC-SLROM-02,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
4ED5AA56,NesNtsc,,,,1,128,0,8,0,8,1,h,1,,0,,
4EDA8CF9,NesNtsc,,,,4,256,128,0,0,8,1,h,1,,0,,
4EE87A71,NesNtsc,,,,260,128,128,0,0,0,0,h,1,,0,,
4EEBE327,NesNtsc,,,,1,256,128,0,0,8,1,h,1,,0,,
4EECDBF6,NesNtsc,,,,10,256,128,0,0,8,1,h,1,,0,,
4EF2AD9F,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
4EF429CC,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
4EFA7030,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
4F021288,NesNtsc,,,,561,256,0,8,8,0,0,v,1,,2,,
4F02DE9B,NesNtsc,,,,561,256,0,8,8,0,0,v,1,,2,,
4F032933,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,3,,0,,
4F089E8A,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
4F0902E3,NesNtsc,,,,561,128,0,8,8,0,0,v,1,,0,,
4F0D4483,NesNtsc,,,,236,128,64,0,0,0,0,h,1,,0,,
4F123CC4,NesNtsc,,,,2,256,0,8,0,0,0,v,1,,2,,
4F14F998,NesNtsc,,,,6,128,0,8,8,0,0,v,1,,0,,
4F16C504,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
4F16E353,NesNtsc,,,,221,1024,0,8,0,0,0,h,42,,0,,
4F299FC8,NesNtsc,,,,71,128,0,8,0,0,0,v,1,,0,,
4F2CCD03,NesNtsc,,,,176,1024,1024,0,0,0,0,h,1,,1,,
4F2F1846,Famicom,NAMCOT-3416,60-10,108,206,128,64,0,0,0,0,v,1,,0,,
4F33DF4D,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
4F3B2E57,NesPal,NES-GNROM,NES-GNROM-05,,66,128,32,0,0,0,0,v,1,,0,,
4F427110,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
4F42D622,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
4F42DB87,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
4F467410,NesNtsc,NES-SGROM,NES-SGROM-02,MMC1A,1,256,0,8,0,0,0,h,1,,0,,
4F48B240,NesPal,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,v,1,,2,,
4F4A440C,NesNtsc,,,,375,2048,0,8,0,0,0,h,1,,0,,
4F691FAD,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
4F6FBA72,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
4F74E236,NesNtsc,,,,71,256,0,8,0,0,0,v,1,,0,,
4F87FEDE,NesNtsc,,,,562,256,0,32,8,0,0,v,1,,1,,
4F9BF9BC,NesNtsc,,,,43,80,8,0,0,0,0,v,1,,0,,
4F9DBBE5,NesNtsc,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,v,1,,2,,
4FB02A43,Dendy,,,,163,1024,0,8,0,8,1,v,1,,0,,
4FBAB3E1,NesNtsc,,,,4,512,0,8,0,8,1,h,1,,0,,
4FBBE319,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
4FBBFA74,Famicom,,,,3,32,32,0,0,0,0,v,8,,2,,
4FC2F673,Famicom,KONAMI-VRC-1,302114A,VRC1,75,128,128,0,0,0,0,h,1,,0,,
4FCD04C6,NesNtsc,,,,4,128,128,0,8,0,0,h,1,,0,,
4FD5FB0B,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
4FD994C2,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
4FD9A89E,NesNtsc,,,,313,512,512,0,0,0,0,h,1,,0,,
4FE0ED02,VT369,,,,425,131072,0,0,0,0,0,h,1,,13,,
4FE38E4F,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
4FE78041,NesNtsc,,,,34,512,0,8,0,0,0,v,1,,0,,
4FF3CA82,NesNtsc,,,,140,128,32,0,0,0,0,v,1,,0,,
4FF561BB,NesNtsc,,,,206,32,16,0,0,0,0,v,1,,0,,
4FFB50EF,Dendy,,,,268,256,256,0,0,0,0,h,1,,0,,
4FFD17F0,Famicom,,,,194,256,256,2,9,0,0,,,,,,
4FFD424C,NesNtsc,,,,69,256,128,0,0,0,0,h,1,,0,,
5004378F,NesNtsc,,,,1,32,32,0,0,0,0,h,1,,5,,
500AD759,NesNtsc,,,,59,128,64,0,0,0,0,h,42,,0,,
5012D5D0,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,1,,
501AD3A8,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
501B41EB,NesNtsc,,,,4,128,256,0,0,0,0,h,29,,0,,
502575D1,NesNtsc,,,,24,256,8,0,0,0,0,h,1,,0,,
50273E6F,NesNtsc,,,,189,256,256,0,0,0,0,h,1,,0,,
50292ED4,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
5029C4BF,NesNtsc,,,,313,512,512,0,0,0,0,h,1,,0,,
5034B399,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
503566B2,NesNtsc,BMC-GN-45,,,366,512,512,0,8,0,0,h,1,,0,,
5036384C,VT369,,,,424,65536,0,0,0,0,0,h,1,,0,,
504CAEBA,NesNtsc,,,,561,160,0,8,8,0,0,v,27,,4,,
50529768,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
505F9715,NesNtsc,NES-ANROM,NES-ANROM-01,,7,128,0,8,0,0,0,h,1,,1,,
5062A34B,Famicom,SUNSOFT-1,UNK-SUNSOFT-ATL,Sunsoft-1,184,32,16,0,0,0,0,v,1,,0,,
5065FD6B,NesNtsc,,,,4,128,128,0,8,0,0,h,1,,0,,
506E259D,NesNtsc,NES-SUROM,NES-SUROM-01,MMC1B3,1,512,0,8,0,8,1,h,1,,0,,
50705925,VT03,,,,256,16,16,0,0,0,0,h,1,,1,,
5077CAC1,Dendy,,,,176,512,0,8,0,32,1,h,1,,2,,
507982E1,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
50893B58,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
5096513B,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
509E6032,NesPal,NES-UOROM,NES-UOROM-02,,2,256,0,8,0,0,0,h,1,,2,,
50A1B3FE,Famicom,HVC-NROM-128,9011-01,,0,16,8,0,0,0,0,h,1,,0,,
50AC2196,NesNtsc,,,,176,1024,1024,0,0,0,0,h,1,,1,,
50B427DE,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
50C4B6F1,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
50CCC8ED,NesNtsc,NES-CNROM,NES-CNROM-08,,3,32,32,0,0,0,0,h,1,,2,,
50CCDA33,Famicom,HVC-SGROM,HVC-SGROM-02,MMC1A,1,256,0,8,0,0,0,h,1,,0,,
50D141FC,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
50D296B3,NesNtsc,NES-SGROM,NES-SGROM-04,MMC1B2,1,256,0,8,0,0,0,h,1,,0,,
50D2FB49,VT03,,,,256,16,32,0,0,0,0,h,1,,1,,
50D39ABE,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
50D5F94B,Dendy,,,,176,512,256,8,0,32,1,h,1,,2,,
50DA4867,Famicom,,,,4,128,256,0,0,8,1,h,1,,0,,
50EBCEC5,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
50F3E338,Famicom,,,,188,256,0,8,0,0,0,h,1,,0,,
50FD0CC6,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
5104833E,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
5108AB7F,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
5112DC21,Famicom,HVC-NROM-128,2I,,0,16,8,0,0,0,0,v,8,,0,,
5114B376,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
511E73F8,NesNtsc,,,,6,32,16,0,0,0,0,v,1,,6,,
511F8CA0,NesNtsc,,,,17,128,128,0,8,0,0,v,1,,0,,
5127D29B,NesNtsc,,,,228,32,512,0,0,0,0,h,1,,0,,
5128A451,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
51300A20,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
513219BA,NesNtsc,,,,90,2048,2048,0,0,0,0,h,1,,0,,
5135EAE2,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
5137BC52,NesNtsc,,,,24,256,128,0,0,0,0,h,1,,0,,
51392C01,Famicom,KONAMI-VRC-4,,Konami VRC IV,23,128,128,,0,0,0,,,,,,
513EB779,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
51405110,NesNtsc,,,,4,32,32,0,0,0,0,h,1,,0,,
5142FB75,NesNtsc,,,,551,128,128,0,0,8,1,h,1,,0,,
51460FB8,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
514770A0,NesNtsc,,,,71,64,0,8,0,0,0,v,2,,0,,
5150BC1D,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
516B2412,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
516ED116,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
51754C3C,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
51760843,Dendy,,,,195,512,256,4,4,8,1,h,1,,0,,
517611FE,NesNtsc,,,,141,256,128,0,0,0,0,h,1,,0,,
5178B97B,NesNtsc,,,,196,128,256,0,0,0,0,h,1,,0,,
517EF565,NesNtsc,,,,561,256,0,8,0,0,0,v,1,,2,,
517F9472,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
5184634E,VT02,,,,256,32,16,0,0,0,0,h,1,,1,,
5184A320,NesNtsc,,,,1,64,16,0,0,8,1,h,1,,0,,
51975D5B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
51A935D8,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
51BD8336,Famicom,HVC-UNROM,HVC-UNROM-03,,2,128,0,8,0,0,0,h,1,,2,,
51BEE3EA,NesNtsc,NES-SHROM,NES-SHROM-05,MMC1B3,1,32,128,0,0,0,0,h,1,,5,,
51BF28AF,NesPal,NES-AMROM,NES-AMROM-01,,7,128,0,8,0,0,0,h,1,,1,,
51C0B27E,NesNtsc,MLT-ACTION52,023-N507,4520,228,1536,512,0,0,0,0,h,1,,0,,
51C51C35,NesPal,NES-CNROM,NES-CN-ROM-256-05,,3,32,32,0,0,0,0,v,1,,2,,
51C70247,NesNtsc,,,,11,128,128,0,0,0,0,v,1,,0,,
51C76943,VsSystem,,,,99,48,8,0,0,2,1,4,4,,0,5,0
51CEAC29,Famicom,,,,4,128,256,0,0,0,0,h,1,,0,,
51D4B441,NesNtsc,,,,5,512,512,0,0,0,0,h,1,,0,,
51D7A7D7,NesNtsc,,,,17,256,128,0,0,0,0,v,1,,0,,
51ED19DE,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
51EF1F93,NesNtsc,,,,0,32,8,0,0,0,0,v,32,,0,,
51FBDB59,NesNtsc,,,,562,256,128,0,8,0,0,v,1,,1,,
5204949E,NesPal,,,,4,32,256,0,0,0,0,h,1,,0,,
520631C5,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
52070C21,Dendy,,,,57,128,128,0,0,0,0,h,1,,0,,
520E93D3,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
52102DE3,VT09,,,,256,1024,0,0,0,0,0,h,1,,0,,
52196024,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
521AF87B,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
5229FCDD,Famicom,,,,2,128,0,8,0,0,0,v,1,,2,,
522EE20F,NesNtsc,,,,0,16,0,8,0,0,0,h,8,,0,,
5231A114,NesNtsc,,,,11,32,16,0,0,0,0,v,1,,0,,
52387646,NesNtsc,,,,1,128,0,8,8,0,0,h,1,,0,,
5248CAF3,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
524A5A32,NesPal,NES-AOROM,NES-AOROM-03,,7,256,0,8,0,0,0,h,1,,2,,
524AF6E8,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
524BC479,NesNtsc,,,,0,16,8,0,0,0,0,v,8,,0,,
5250C15F,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,5,,
52533F56,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
526F9740,NesNtsc,,,,561,384,0,8,8,0,0,v,1,,2,,
52845229,NesNtsc,,,,538,128,0,8,0,0,0,v,1,,0,,
52880295,NesNtsc,NES-SGROM,NES-SGROM-02,MMC1,1,128,0,8,0,0,0,h,1,,0,,
528B1899,NesNtsc,,,,45,1024,896,0,0,0,0,h,1,,0,,
52988835,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
529B621F,NesNtsc,NES-SFROM,NES-SFROM-01,MMC1,1,128,64,0,0,0,0,h,42,,0,,
529CA3C4,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
52A5F554,Dendy,,,,176,256,256,0,0,32,1,h,1,,2,,
52A7CC3A,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
52AB2D17,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
52ADD886,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
52AF5F2F,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
52B2EAE3,NesNtsc,,,,173,8,8,0,0,0,0,h,1,,0,,
52B58732,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,64,0,0,0,0,h,1,,0,,
52C501D0,VsSystem,NES-DRROM,,,206,64,64,0,2,0,0,4,4,,0,2,4
52D7FE18,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
52D8EE1C,Playchoice,,,,4,128,128,0,0,0,0,h,1,,0,,
52E2B5E0,Famicom,HVC-TSROM,HVC-TSROM-01,MMC3A,4,256,128,0,8,0,0,h,1,,0,,
52EEE276,NesNtsc,,,,16,128,256,0,0,0,0,h,1,,4,,
52F735D4,NesNtsc,,,,45,1024,1024,0,0,0,0,h,1,,0,,
5307CF09,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
530BCCB4,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
530C8DCC,Dendy,,,,176,1024,0,8,0,8,1,h,1,,1,,
530F8B13,Famicom,,,,1,128,128,,0,8,1,,,,,,
5316E19A,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,2,,
5318CDB9,Famicom,,,,4,128,256,0,0,8,1,h,1,,0,,
532A27E6,NesNtsc,NES-TKROM,NES-TKROM-10,MMC3C,4,256,256,0,0,8,1,h,1,,0,,
532DE01F,NesNtsc,,,,221,512,0,8,0,0,0,h,42,,0,,
53328FC4,Famicom,HVC-UNROM,UNK-HVC-023-PROTO,,2,128,0,8,0,0,0,v,1,,2,,
5337F73C,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3B,4,256,128,0,0,8,1,h,1,,0,,
5342C6F7,NesPal,,,,4,128,128,0,0,0,0,h,1,,0,,
5346D1E0,Dendy,,,,328,16,2,0,0,0,0,v,8,,0,,
534B1BE9,NesNtsc,,,,561,256,0,32,8,0,0,v,1,,1,,
534F11AE,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
534FB446,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
5352A128,NesNtsc,,,,342,2592,0,256,32,0,0,h,1,,0,,
535C5446,Famicom,,,,148,32,64,0,0,0,0,v,1,,0,,
535E6152,VsSystem,,,,99,32,8,0,2,0,0,4,4,,0,0,9
536E5200,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
538218B2,NesPal,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,h,1,,2,,
538CD2EA,NesNtsc,NES-SLROM,NES-SLROM-04,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
538FFC02,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
5390EF61,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
5393D949,Famicom,NAMCOT-3446,3446,108,76,128,128,0,0,0,0,v,1,,0,,
5394A94A,NesNtsc,,,,361,512,512,0,0,0,0,h,1,,0,,
5397E80B,Famicom,NAMCOT-3416,LROG056-00,109,206,128,64,0,0,0,0,v,1,,0,,
539D6B1B,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
53A1F436,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
53A3F6F8,Dendy,,,,0,16,0,8,0,0,0,v,1,,0,,
53A9B53A,NesPal,NES-SLROM,NES-SLROM-06,MMC1B3,1,128,128,0,0,0,0,h,1,,0,,
53A9E2BA,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
53B62838,Dendy,,,,176,512,256,8,0,32,1,h,1,,2,,
53B86470,NesNtsc,,,,458,256,256,0,0,0,0,h,42,,0,,
53BB242B,NesNtsc,,,,147,128,128,0,0,0,0,v,1,,0,,
53BF0FAB,VT03,,,,256,128,144,0,0,0,0,h,1,,1,,
53C19218,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
53C3E6D8,NesNtsc,,,,134,512,512,0,0,0,0,h,42,,0,,
53DFD457,NesNtsc,,,,200,128,64,0,0,0,0,h,42,,0,,
53E524CD,NesNtsc,,,,228,32,512,0,0,0,0,h,1,,0,,
53EFFAB7,VT03,,,,256,16,16,0,0,0,0,h,1,,1,,
53F3FFBB,Dendy,,,,241,512,0,8,0,8,1,v,1,,0,,
53FFA0D5,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
540B04EE,NesNtsc,,,,206,32,16,0,0,0,0,h,1,,0,,
540EC2B7,NesNtsc,,,,52,512,512,0,0,0,0,h,1,,0,,
54215BED,NesNtsc,,,,523,512,512,0,0,8,1,h,1,,0,,
542BED56,Famicom,,,,225,1024,512,0,0,0,0,h,42,,0,,
54346B3F,NesNtsc,,,,4,32,128,0,0,0,0,h,1,,0,,
543AB532,Dendy,,,,7,128,8,,0,0,0,,38,,,,
543C6EDE,FamicloneDecimal,,,,0,32,8,0,0,0,0,h,1,,0,,
543D458E,VT09,,,,256,512,0,0,0,0,0,h,1,,0,,
544079E4,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
5440811C,Famicom,HVC-UNROM,HVC-UNROM-03,,2,128,0,8,0,0,0,v,1,,2,,
5448F769,NesNtsc,,,,4,256,128,0,0,8,1,h,1,,0,,
544E4FB2,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
5452966E,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
5458BB02,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
5464D7F8,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
5477E8D4,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
547E0EC5,NesNtsc,,,,552,128,256,0,0,8,1,h,1,,0,,
5488BE8B,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
548A2C3C,NesNtsc,NES-DE1ROM,NES-DE1ROM-01,109,206,128,64,0,0,0,0,h,1,,0,,
